"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605098";"4";"61";"Deposito bancario em conta corrente no Pais";"CONTA CORRENTE BANCO DO BRASIL E VGBL";"121156,13";"29/08/2018";"13:21:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605050";"5";"12";"Casa";"CASA RESIDENCIAL RUA FRANCISCO CAMURCA, 41 , BAIRRO PONTE NOVA , MUNICIPIO DE BOA VIAGEM /CEARA";"30000,00";"22/08/2018";"15:23:30"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611131";"8";"12";"Casa";"#NULO#";"150000,00";"28/08/2018";"18:17:22"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611143";"3";"99";"OUTROS BENS E DIREITOS";"#NULO#";"84050,55";"23/08/2018";"10:02:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"70";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO FUNIL NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 12,10HA";"2500,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611149";"1";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"15773,79";"26/08/2018";"14:22:53"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612053";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"40000,00";"28/08/2018";"19:03:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"19";"41";"Caderneta de poupanca";"BANCO BRADESCO S/A - AG, 692 - CONTA 14162-3";"1980,63";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605035";"3";"59";"Outros creditos e poupanca vinculados";"#NULO#";"49694,03";"22/08/2018";"17:55:33"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605067";"5";"41";"Caderneta de poupanca";"#NULO#";"1605,57";"27/08/2018";"13:24:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605067";"6";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"#NULO#";"31062,54";"27/08/2018";"13:24:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605078";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"58000,00";"30/08/2018";"11:14:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605081";"5";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"BRADESCO";"7746,43";"26/08/2018";"14:01:33"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605103";"3";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"L 200 TRITON BRANCA, ANO 2011/2012, PLACA OCL 2357";"75000,00";"30/08/2018";"14:41:58"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605034";"8";"74";"Fundos: Acoes, Mutuos de Privatizacao, Invest. Empresas Emergentes, Invest.Participacao e Invest. Indice Mercado";"#NULO#";"6009,99";"25/08/2018";"13:35:24"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605034";"21";"99";"OUTROS BENS E DIREITOS";"#NULO#";"7500,00";"25/08/2018";"13:35:24"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605037";"2";"13";"Terreno";"Terreno  situado na Lagoa Seca, Municipio de Pacajus/CE, lote 28 quadra B , Loteamento Parque Nobilis ";"65000,00";"27/08/2018";"18:48:50"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605050";"1";"13";"Terreno";"TERRENO NA FAZENDA MONTE LIMPO, NO MUNICIPIO DE BOA VIAGEM, MEDINDO 182,50 HECTARES, ";"16860,00";"22/08/2018";"15:23:30"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605065";"4";"12";"Casa";"#NULO#";"450000,00";"21/08/2018";"10:09:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605071";"1";"12";"Casa";"#NULO#";"300000,00";"30/08/2018";"17:07:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605079";"3";"32";"Quotas ou quinhoes de capital";"COTAS DE CAPITAL DA FIRMA FORCA E LUZ LTDA";"12000,00";"30/08/2018";"13:10:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605088";"6";"12";"Casa";"#NULO#";"40000,00";"25/08/2018";"11:29:11"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612542";"12";"62";"Deposito bancario em conta corrente no exterior";"#NULO#";"16587,01";"24/08/2018";"15:51:51"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612553";"3";"12";"Casa";"#NULO#";"30000,00";"24/08/2018";"16:03:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612558";"3";"99";"OUTROS BENS E DIREITOS";"#NULO#";"16000,00";"30/08/2018";"11:31:42"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612558";"11";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"158000,00";"30/08/2018";"11:31:42"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"78";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO SAO LUIZ  NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 7,26HAs";"3000,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611563";"1";"12";"Casa";"#NULO#";"350000,00";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611571";"2";"31";"Acoes (inclusive as provenientes de linha telefonica)";"#NULO#";"1433,74";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612542";"2";"13";"Terreno";"#NULO#";"8640,00";"24/08/2018";"15:51:51"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605089";"2";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"APLICACAO OURO CAP JUNTO BCO. DO BRASIL AG.2925-4 CONTA, 134191-X";"12609,24";"21/08/2018";"10:09:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605034";"22";"99";"OUTROS BENS E DIREITOS";"#NULO#";"4200,00";"25/08/2018";"13:35:24"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605057";"3";"12";"Casa";"#NULO#";"400000,00";"28/08/2018";"13:11:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605093";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"UM CARRO MARCA TOYOTA ANO 2014/2015 - PLACA PMQ 3578";"175000,00";"25/08/2018";"13:17:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605093";"7";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"APLICACAO BB LCI POS FIXADA - BCO. DO BRASIL";"96000,00";"25/08/2018";"13:17:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605065";"1";"11";"Apartamento";"#NULO#";"1844359,87";"21/08/2018";"10:09:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605078";"3";"11";"Apartamento";" APARATAMENTO ADQUIRIDO EM 2012 SITUADO A RUA GERARDO RANGEL, 800  - APT. 102";"400000,00";"30/08/2018";"11:14:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611564";"3";"12";"Casa";"#NULO#";"250000,00";"28/08/2018";"13:40:43"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611571";"7";"32";"Quotas ou quinhoes de capital";"#NULO#";"2500,00";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611574";"10";"32";"Quotas ou quinhoes de capital";"#NULO#";"22786,76";"28/08/2018";"12:42:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612542";"8";"54";"Poupanca para construcao ou aquisicao de bem imovel";"#NULO#";"299,51";"24/08/2018";"15:51:51"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612543";"1";"15";"Sala ou conjunto";"#NULO#";"70878,16";"30/08/2018";"10:13:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612545";"10";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"#NULO#";"87845,91";"30/08/2018";"10:14:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612552";"5";"32";"Quotas ou quinhoes de capital";"#NULO#";"6500,00";"01/09/2018";"16:45:23"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612555";"3";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"72738,00";"30/08/2018";"10:27:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"84";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO SAO LUIZ NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 24,2 HA";"15030,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"63";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO BAU NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 18,70HAs";"5150,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"22";"69";"Outros depositos a vista e numerario";"CREDITO DECORRENTE DE DEPOSITO JUDICIAL";"1537000,00";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"1";"11";"Apartamento";"#NULO#";"157483,04";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"11";"26";"Linha telefonica";"#NULO#";"802,19";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"21";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"84000,00";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611569";"5";"61";"Deposito bancario em conta corrente no Pais";"BANCO BRADESCO";"3244,42";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611571";"6";"32";"Quotas ou quinhoes de capital";"#NULO#";"155,00";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612558";"2";"99";"OUTROS BENS E DIREITOS";"#NULO#";"25000,00";"30/08/2018";"11:31:42"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612558";"10";"49";"Outras aplicacoes e Investimentos";"#NULO#";"34154,00";"30/08/2018";"11:31:42"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612560";"11";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"57000,00";"30/08/2018";"10:25:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611567";"3";"32";"Quotas ou quinhoes de capital";"#NULO#";"99000,00";"31/08/2018";"13:24:36"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611567";"4";"41";"Caderneta de poupanca";"#NULO#";"98125,03";"31/08/2018";"13:24:36"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611574";"8";"19";"Outros bens imoveis";"#NULO#";"29416,28";"28/08/2018";"12:42:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612542";"1";"11";"Apartamento";"#NULO#";"101460,05";"24/08/2018";"15:51:51"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612545";"11";"12";"Casa";"#NULO#";"1056730,00";"30/08/2018";"10:14:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612553";"5";"13";"Terreno";"#NULO#";"8000,00";"24/08/2018";"16:03:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611968";"8";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"Um Veiculo Land Rover/ Discovery Sport TD4 HSE, 2016 - Valor R$ 166.123,21.";"166123,21";"31/08/2018";"10:27:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605015";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"Um automovel marca Hilux SW4, ano 2014";"145388,00";"21/08/2018";"10:09:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"13";"26";"Linha telefonica";"#NULO#";"1526,73";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611567";"5";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"360167,10";"31/08/2018";"13:24:36"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612554";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"24030,00";"27/08/2018";"19:23:34"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611571";"5";"32";"Quotas ou quinhoes de capital";"#NULO#";"950000,00";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612545";"4";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"#NULO#";"25696,98";"30/08/2018";"10:14:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612545";"14";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"49007,52";"30/08/2018";"10:14:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612555";"6";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"86784,00";"30/08/2018";"10:27:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000627397";"4";"13";"Terreno";"#NULO#";"82065,28";"23/08/2018";"19:24:37"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605117";"31";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"AUTOMOVEL SIMCA CHAMBORD ANO 1966 - PLACAGOP 1966";"55000,00";"28/08/2018";"10:11:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604731";"6";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"40000,00";"22/08/2018";"18:46:50"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611566";"7";"13";"Terreno";"UMA PARTE DE TERRENO RURAL, SITIO AMARANTINO SITUADO NO MUNICIPIO DE SAO GONCALO DO AMARANTE AREA TOTAL 162,925 M2";"4200000,00";"28/08/2018";"13:57:08"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612542";"17";"99";"OUTROS BENS E DIREITOS";"#NULO#";"150936,00";"24/08/2018";"15:51:51"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612544";"6";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"13,38";"30/08/2018";"10:17:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612546";"4";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"3501,89";"30/08/2018";"10:12:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612549";"6";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"456,99";"24/08/2018";"15:50:33"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605018";"1";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"Saldo Aplicacao de renda fixa no banco Itau Unibanco S/A, CNPJ: 60.701.190/0001-04";"10092,49";"25/08/2018";"16:35:27"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"26";"11";"Apartamento";"#NULO#";"161020,95";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"34";"41";"Caderneta de poupanca";"#NULO#";"401,54";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604731";"5";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"77000,00";"22/08/2018";"18:46:50"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604736";"11";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"75000,00";"23/08/2018";"18:40:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611968";"6";"62";"Deposito bancario em conta corrente no exterior";"Saldo em Conta Corrente no Florida Community Bank nos EUA - Conta numero 3103724000 - Valor em US$ 10.450,00- Valor em  R$ 39.396 ,50.";"39396,50";"31/08/2018";"10:27:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605015";"4";"61";"Deposito bancario em conta corrente no Pais";"Saldo Conta Corrente no Banco do Brasil";"668,51";"21/08/2018";"10:09:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000628141";"2";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"6000,00";"29/08/2018";"15:26:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604729";"5";"11";"Apartamento";"Imovel residencial localizado na Rua Visconde de Maua, 2555 - Apto. 201";"198072,77";"24/08/2018";"15:34:11"
